"","network","time","bhs","modularity","avg_module_size","clustering","density","avg_path_length","network_size","chosenu","t1s_r_1","t1s_r_2","r_bhs","type"
"1","ants_proximity_weighted_217","784",0.203085316577029,0.301864386170658,0.333333333333333,0.757241015711423,0.65251649758692,2.1058800354575,143,0.241507215531384,"473, 483, 367, 344, 348, 442, 584, 398, 507, 429, 542, 521, 345, 563, 397, 619, 689, 386, 325, 439, 458, 483, 447, 470, 601, 463, 470, 508, 447, 378, 402, 387, 456, 486, 426, 491, 462, 411, 587, 387, 456, 389, 502, 447, 370, 552, 444, 539, 506, 388","396, 479, 504, 383, 414, 388, 415, 362, 418, 413, 493, 454, 476, 365, 496, 519, 460, 310, 517, 335, 457, 457, 568, 547, 438, 467, 365, 355, 438, 519, 398, 390, 413, 429, 437, 434, 334, 475, 487, 467, 434, 488, 434, 485, 510, 362, 433, 435, 475, 371",0.0349740499489541,"infection"
"2","ants_proximity_weighted_217","411",0.203085316577029,0.301864386170658,0.333333333333333,0.757241015711423,0.65251649758692,2.1058800354575,143,0.241507215531384,"473, 483, 367, 344, 348, 442, 584, 398, 507, 429, 542, 521, 345, 563, 397, 619, 689, 386, 325, 439, 458, 483, 447, 470, 601, 463, 470, 508, 447, 378, 402, 387, 456, 486, 426, 491, 462, 411, 587, 387, 456, 389, 502, 447, 370, 552, 444, 539, 506, 388","396, 479, 504, 383, 414, 388, 415, 362, 418, 413, 493, 454, 476, 365, 496, 519, 460, 310, 517, 335, 457, 457, 568, 547, 438, 467, 365, 355, 438, 519, 398, 390, 413, 429, 437, 434, 334, 475, 487, 467, 434, 488, 434, 485, 510, 362, 433, 435, 475, 371",0.0349740499489541,"infection"
"3","ants_proximity_weighted_217","75% infected threshold never reached; only 0.993006993006993 infected",0.203085316577029,0.301864386170658,0.333333333333333,0.757241015711423,0.65251649758692,2.1058800354575,143,0.241507215531384,"473, 483, 367, 344, 348, 442, 584, 398, 507, 429, 542, 521, 345, 563, 397, 619, 689, 386, 325, 439, 458, 483, 447, 470, 601, 463, 470, 508, 447, 378, 402, 387, 456, 486, 426, 491, 462, 411, 587, 387, 456, 389, 502, 447, 370, 552, 444, 539, 506, 388","396, 479, 504, 383, 414, 388, 415, 362, 418, 413, 493, 454, 476, 365, 496, 519, 460, 310, 517, 335, 457, 457, 568, 547, 438, 467, 365, 355, 438, 519, 398, 390, 413, 429, 437, 434, 334, 475, 487, 467, 434, 488, 434, 485, 510, 362, 433, 435, 475, 371",0.0349740499489541,"infection"
"4","ants_proximity_weighted_217","330",0.203085316577029,0.301864386170658,0.333333333333333,0.757241015711423,0.65251649758692,2.1058800354575,143,0.241507215531384,"473, 483, 367, 344, 348, 442, 584, 398, 507, 429, 542, 521, 345, 563, 397, 619, 689, 386, 325, 439, 458, 483, 447, 470, 601, 463, 470, 508, 447, 378, 402, 387, 456, 486, 426, 491, 462, 411, 587, 387, 456, 389, 502, 447, 370, 552, 444, 539, 506, 388","396, 479, 504, 383, 414, 388, 415, 362, 418, 413, 493, 454, 476, 365, 496, 519, 460, 310, 517, 335, 457, 457, 568, 547, 438, 467, 365, 355, 438, 519, 398, 390, 413, 429, 437, 434, 334, 475, 487, 467, 434, 488, 434, 485, 510, 362, 433, 435, 475, 371",0.0349740499489541,"infection"
"5","ants_proximity_weighted_217","490",0.203085316577029,0.301864386170658,0.333333333333333,0.757241015711423,0.65251649758692,2.1058800354575,143,0.241507215531384,"473, 483, 367, 344, 348, 442, 584, 398, 507, 429, 542, 521, 345, 563, 397, 619, 689, 386, 325, 439, 458, 483, 447, 470, 601, 463, 470, 508, 447, 378, 402, 387, 456, 486, 426, 491, 462, 411, 587, 387, 456, 389, 502, 447, 370, 552, 444, 539, 506, 388","396, 479, 504, 383, 414, 388, 415, 362, 418, 413, 493, 454, 476, 365, 496, 519, 460, 310, 517, 335, 457, 457, 568, 547, 438, 467, 365, 355, 438, 519, 398, 390, 413, 429, 437, 434, 334, 475, 487, 467, 434, 488, 434, 485, 510, 362, 433, 435, 475, 371",0.0349740499489541,"infection"
"6","ants_proximity_weighted_217","421",0.203085316577029,0.301864386170658,0.333333333333333,0.757241015711423,0.65251649758692,2.1058800354575,143,0.241507215531384,"473, 483, 367, 344, 348, 442, 584, 398, 507, 429, 542, 521, 345, 563, 397, 619, 689, 386, 325, 439, 458, 483, 447, 470, 601, 463, 470, 508, 447, 378, 402, 387, 456, 486, 426, 491, 462, 411, 587, 387, 456, 389, 502, 447, 370, 552, 444, 539, 506, 388","396, 479, 504, 383, 414, 388, 415, 362, 418, 413, 493, 454, 476, 365, 496, 519, 460, 310, 517, 335, 457, 457, 568, 547, 438, 467, 365, 355, 438, 519, 398, 390, 413, 429, 437, 434, 334, 475, 487, 467, 434, 488, 434, 485, 510, 362, 433, 435, 475, 371",0.0349740499489541,"infection"
"7","ants_proximity_weighted_217","75% infected threshold never reached; only 0.993006993006993 infected",0.203085316577029,0.301864386170658,0.333333333333333,0.757241015711423,0.65251649758692,2.1058800354575,143,0.241507215531384,"473, 483, 367, 344, 348, 442, 584, 398, 507, 429, 542, 521, 345, 563, 397, 619, 689, 386, 325, 439, 458, 483, 447, 470, 601, 463, 470, 508, 447, 378, 402, 387, 456, 486, 426, 491, 462, 411, 587, 387, 456, 389, 502, 447, 370, 552, 444, 539, 506, 388","396, 479, 504, 383, 414, 388, 415, 362, 418, 413, 493, 454, 476, 365, 496, 519, 460, 310, 517, 335, 457, 457, 568, 547, 438, 467, 365, 355, 438, 519, 398, 390, 413, 429, 437, 434, 334, 475, 487, 467, 434, 488, 434, 485, 510, 362, 433, 435, 475, 371",0.0349740499489541,"infection"
"8","ants_proximity_weighted_217","75% infected threshold never reached; only 0.993006993006993 infected",0.203085316577029,0.301864386170658,0.333333333333333,0.757241015711423,0.65251649758692,2.1058800354575,143,0.241507215531384,"473, 483, 367, 344, 348, 442, 584, 398, 507, 429, 542, 521, 345, 563, 397, 619, 689, 386, 325, 439, 458, 483, 447, 470, 601, 463, 470, 508, 447, 378, 402, 387, 456, 486, 426, 491, 462, 411, 587, 387, 456, 389, 502, 447, 370, 552, 444, 539, 506, 388","396, 479, 504, 383, 414, 388, 415, 362, 418, 413, 493, 454, 476, 365, 496, 519, 460, 310, 517, 335, 457, 457, 568, 547, 438, 467, 365, 355, 438, 519, 398, 390, 413, 429, 437, 434, 334, 475, 487, 467, 434, 488, 434, 485, 510, 362, 433, 435, 475, 371",0.0349740499489541,"infection"
"9","ants_proximity_weighted_217","670",0.203085316577029,0.301864386170658,0.333333333333333,0.757241015711423,0.65251649758692,2.1058800354575,143,0.241507215531384,"473, 483, 367, 344, 348, 442, 584, 398, 507, 429, 542, 521, 345, 563, 397, 619, 689, 386, 325, 439, 458, 483, 447, 470, 601, 463, 470, 508, 447, 378, 402, 387, 456, 486, 426, 491, 462, 411, 587, 387, 456, 389, 502, 447, 370, 552, 444, 539, 506, 388","396, 479, 504, 383, 414, 388, 415, 362, 418, 413, 493, 454, 476, 365, 496, 519, 460, 310, 517, 335, 457, 457, 568, 547, 438, 467, 365, 355, 438, 519, 398, 390, 413, 429, 437, 434, 334, 475, 487, 467, 434, 488, 434, 485, 510, 362, 433, 435, 475, 371",0.0349740499489541,"infection"
"10","ants_proximity_weighted_217","656",0.203085316577029,0.301864386170658,0.333333333333333,0.757241015711423,0.65251649758692,2.1058800354575,143,0.241507215531384,"473, 483, 367, 344, 348, 442, 584, 398, 507, 429, 542, 521, 345, 563, 397, 619, 689, 386, 325, 439, 458, 483, 447, 470, 601, 463, 470, 508, 447, 378, 402, 387, 456, 486, 426, 491, 462, 411, 587, 387, 456, 389, 502, 447, 370, 552, 444, 539, 506, 388","396, 479, 504, 383, 414, 388, 415, 362, 418, 413, 493, 454, 476, 365, 496, 519, 460, 310, 517, 335, 457, 457, 568, 547, 438, 467, 365, 355, 438, 519, 398, 390, 413, 429, 437, 434, 334, 475, 487, 467, 434, 488, 434, 485, 510, 362, 433, 435, 475, 371",0.0349740499489541,"infection"
